Plaintext,Encryption Key,EM Traces,EM Traces Parsed,Mean,Vulnerable
8EF9F26533CE035C,A1B2C3D4E5F6G7H8,1.1044144916564893 -0.03300631927394417 0.06006211806723807 0.0023716807015751666 1.0836904071161544 0.9159542302606987 0.9262071699024831 0.0373579043069687 1.0352564215019773 0.8425179028564181 0.9028740956275925 1.0730036670947338 1.034836503684877 0.008651523566877385 -0.034888031528032555 0.9037324995261709 0.8838843092593296 0.870908729795591 0.8457395072889998 0.9943760540151544 -0.019778748884218048 -0.02732702740919639 0.9735732094025539 0.023417204177017297 0.02845073207765891 0.8079460689528688 0.8316483393112967 -0.02126252100021264 -0.014391309632583667 0.9749387732006629 -0.024380746400392443 0.8855609739942375 0.013833435158350362 -0.0347635401384911 0.9875071737546194 0.8575008042712147 -0.011744751291325167 -0.012613749077369934 1.1385546631786168 0.9510406930835708 0.8049512473712725 1.2287281255468159 -0.014763011672919784 0.010041395615750258 1.0100313259984242 0.9887360572296998 1.1827906985586596 0.04471803511117705 -0.006594459379377776 -0.004190940394965555 -0.008781750052692825 0.017312900498882133 -0.029242735068787096 -0.016787627677758918 1.0063496413783053 1.1675633111443304 0.01826603887674204 1.1215277767747216 -0.009123378869864756 0.8175531339117865 0.8936541520809032 0.851081250635426 -0.03901553638739708 -0.029755882780959104,"[ 1.10441449 -0.03300632  0.06006212  0.00237168  1.08369041  0.91595423
  0.92620717  0.0373579   1.03525642  0.8425179   0.9028741   1.07300367
  1.0348365   0.00865152 -0.03488803  0.9037325   0.88388431  0.87090873
  0.84573951  0.99437605 -0.01977875 -0.02732703  0.97357321  0.0234172
  0.02845073  0.80794607  0.83164834 -0.02126252 -0.01439131  0.97493877
 -0.02438075  0.88556097  0.01383344 -0.03476354  0.98750717  0.8575008
 -0.01174475 -0.01261375  1.13855466  0.95104069  0.80495125  1.22872813
 -0.01476301  0.0100414   1.01003133  0.98873606  1.1827907   0.04471804
 -0.00659446 -0.00419094 -0.00878175  0.0173129  -0.02924274 -0.01678763
  1.00634964  1.16756331  0.01826604  1.12152778 -0.00912338  0.81755313
  0.89365415  0.85108125 -0.03901554 -0.02975588]",0.5120422548531938,No
0FA34A911508F211,A1B2C3D4E5F6G7H8,-0.03450568460042182 -0.005957652854380396 0.0034844895531590766 -0.028266887471211383 0.8207104113138278 1.078708495981445 1.016836485868605 0.8762205141943419 1.0429896347655796 -0.04908665647785595 1.18468113793974 -0.007686883153789167 -0.006793247053369371 -0.004178838857210984 0.9830758935565642 1.176671982897518 -0.01592431198549816 1.0886922566246422 -0.010171177797264322 0.003079338612639694 1.171682480007006 0.03671565661414289 0.9257494746185758 0.0077908084566991765 0.8462103741818727 -0.007357968934382981 0.0034676952736420364 0.8402194457482671 0.001823100420618193 0.0130196785485545 0.0025467548649628123 1.0699279757489504 0.04461670836063029 0.007733166913496145 -0.006378493856920149 0.977599895012741 0.022770107900709075 0.9584175385437181 -0.007454942462684038 1.1603311548682647 0.011042744150288256 -0.0010144714220573566 -0.005391504164720308 -0.01805759987994269 1.100996261429322 -0.007230390016065458 -0.010261142537287835 -0.03555507383595731 1.0565036036674786 0.9560689466047202 1.063866748001749 1.1483550447750812 -0.03338078886489649 0.0029525642616584935 0.9209081442587198 -0.019086680929674298 0.02172128956321981 0.007103601130582858 0.006141316668188089 1.0629033180303344 -0.006988457815360418 -0.02907253527995639 -0.009803765025871476 1.0254769614330903,"[-3.45056846e-02 -5.95765285e-03  3.48448955e-03 -2.82668875e-02
  8.20710411e-01  1.07870850e+00  1.01683649e+00  8.76220514e-01
  1.04298963e+00 -4.90866565e-02  1.18468114e+00 -7.68688315e-03
 -6.79324705e-03 -4.17883886e-03  9.83075894e-01  1.17667198e+00
 -1.59243120e-02  1.08869226e+00 -1.01711778e-02  3.07933861e-03
  1.17168248e+00  3.67156566e-02  9.25749475e-01  7.79080846e-03
  8.46210374e-01 -7.35796893e-03  3.46769527e-03  8.40219446e-01
  1.82310042e-03  1.30196785e-02  2.54675486e-03  1.06992798e+00
  4.46167084e-02  7.73316691e-03 -6.37849386e-03  9.77599895e-01
  2.27701079e-02  9.58417539e-01 -7.45494246e-03  1.16033115e+00
  1.10427442e-02 -1.01447142e-03 -5.39150416e-03 -1.80575999e-02
  1.10099626e+00 -7.23039002e-03 -1.02611425e-02 -3.55550738e-02
  1.05650360e+00  9.56068947e-01  1.06386675e+00  1.14835504e+00
 -3.33807889e-02  2.95256426e-03  9.20908144e-01 -1.90866809e-02
  2.17212896e-02  7.10360113e-03  6.14131667e-03  1.06290332e+00
 -6.98845782e-03 -2.90725353e-02 -9.80376503e-03  1.02547696e+00]",0.39672200072013386,Yes
893A0C917FD35494,A1B2C3D4E5F6G7H8,1.1399846431609226 -0.013972087179472884 0.018062916347472847 0.004132499459290599 1.0279347871542825 0.029096386428433322 -0.00011239853313851854 0.869104339425831 -0.009988211532610645 -0.04828403675723489 0.9091178575142664 0.9723649202059937 0.8937585314270634 0.0011492527562854571 0.9615365615125887 -0.023064107330195958 -0.004782672691312529 -0.008313578506997887 0.0023027253713284665 -0.015308177762076942 0.9959955715930026 0.9403214962944234 -0.02310707078416651 -0.00795485231565276 1.1554921466080617 -0.004819860999383509 0.0004498759039909395 1.026189766534318 -0.017037132585793733 0.002874819691741839 -0.024496060426310973 0.9249446854211563 0.007300256811028326 1.181910390791452 1.0021385956524034 1.1490242077026631 1.0813496813371761 1.085630725611253 0.8396490600999772 1.100026896164764 1.1870869816851835 0.873473394404783 -0.011325988337382199 0.8131685710806688 0.001693397536507381 -0.00039426610490472683 1.0394391890949424 0.9310431159331438 -0.0021060286804116734 1.1252245733877344 0.0013679436325802587 0.9707492499859262 -0.013724067546000125 1.1642732466560994 0.017028068449353506 0.008613342493223266 0.8688412762012713 -0.009967143373469461 0.02134729946206907 1.0093346943239396 0.010273351557247085 1.1283605946337885 0.009461720366745276 0.0017036324603331083,"[ 1.13998464e+00 -1.39720872e-02  1.80629163e-02  4.13249946e-03
  1.02793479e+00  2.90963864e-02 -1.12398533e-04  8.69104339e-01
 -9.98821153e-03 -4.82840368e-02  9.09117858e-01  9.72364920e-01
  8.93758531e-01  1.14925276e-03  9.61536562e-01 -2.30641073e-02
 -4.78267269e-03 -8.31357851e-03  2.30272537e-03 -1.53081778e-02
  9.95995572e-01  9.40321496e-01 -2.31070708e-02 -7.95485232e-03
  1.15549215e+00 -4.81986100e-03  4.49875904e-04  1.02618977e+00
 -1.70371326e-02  2.87481969e-03 -2.44960604e-02  9.24944685e-01
  7.30025681e-03  1.18191039e+00  1.00213860e+00  1.14902421e+00
  1.08134968e+00  1.08563073e+00  8.39649060e-01  1.10002690e+00
  1.18708698e+00  8.73473394e-01 -1.13259883e-02  8.13168571e-01
  1.69339754e-03 -3.94266105e-04  1.03943919e+00  9.31043116e-01
 -2.10602868e-03  1.12522457e+00  1.36794363e-03  9.70749250e-01
 -1.37240675e-02  1.16427325e+00  1.70280684e-02  8.61334249e-03
  8.68841276e-01 -9.96714337e-03  2.13472995e-02  1.00933469e+00
  1.02733516e-02  1.12836059e+00  9.46172037e-03  1.70363246e-03]",0.47289952342000297,No
729447AD59802E4D,A1B2C3D4E5F6G7H8,-0.008007141616026057 0.9589658721760345 1.1848091248883097 0.8662812081848896 0.003937076914547276 -0.0040271894989366295 0.7978384212338068 -0.010800746288045986 1.0848904621172455 -0.03617867202218386 0.010487950541530346 1.0873839288223284 -0.011283008991807501 0.8070003648712935 -0.005988219632817442 0.018984162713489457 0.019784902127112633 1.0097504407672486 -0.00227607715164258 0.007709846876679616 -0.007806181831242745 0.9840005793609873 1.1838404531505224 1.1488951760426493 0.9572623295937478 -0.002517361777441482 0.8130702936587846 0.014043759705318107 1.1017195870845935 0.9627550826363839 0.0020300268975497592 0.865803041831755 -0.01155402475923549 0.8332865959735867 -0.026632594080781113 0.9980584035330626 1.0574728404889606 0.03192748758980756 0.030135012936034933 1.182885863395206 0.8273101595374518 -0.022634821048332057 -0.0011983171032075776 0.012373491607300858 -0.03607621303324021 0.006677595174563542 0.0036903669435398596 0.030106217509467896 0.016660751380565896 -0.026648394374938027 1.1235132073617142 0.031803489784029686 0.9543670657438922 1.0496432294131135 0.9475615128843804 -0.023652296081648032 -0.0037315437281977633 0.9671857226113989 0.0316095557608895 0.0020436101979742563 0.8554225332333109 0.8130317926340933 0.025049005627548745 0.8092503168679562,"[-0.00800714  0.95896587  1.18480912  0.86628121  0.00393708 -0.00402719
  0.79783842 -0.01080075  1.08489046 -0.03617867  0.01048795  1.08738393
 -0.01128301  0.80700036 -0.00598822  0.01898416  0.0197849   1.00975044
 -0.00227608  0.00770985 -0.00780618  0.98400058  1.18384045  1.14889518
  0.95726233 -0.00251736  0.81307029  0.01404376  1.10171959  0.96275508
  0.00203003  0.86580304 -0.01155402  0.8332866  -0.02663259  0.9980584
  1.05747284  0.03192749  0.03013501  1.18288586  0.82731016 -0.02263482
 -0.00119832  0.01237349 -0.03607621  0.0066776   0.00369037  0.03010622
  0.01666075 -0.02664839  1.12351321  0.03180349  0.95436707  1.04964323
  0.94756151 -0.0236523  -0.00373154  0.96718572  0.03160956  0.00204361
  0.85542253  0.81303179  0.02504901  0.80925032]",0.4420515174588583,Yes
2BF7E59F8AD9F15F,A1B2C3D4E5F6G7H8,-0.0005271312791227969 -0.026045371443115865 1.020154775274607 0.02309069901554283 1.0696642656957105 0.012232616532242063 1.0887355717700649 1.154501401311522 1.0952913109968077 0.9930866289934167 0.8910004763089042 0.8948356499371438 -0.016343993485289816 0.9762468135631731 0.909163425433331 1.0855564607741144 1.153260032584106 1.1908718306902646 0.9488407079362758 -0.0023823422086727782 0.0006398772063187726 1.1106046421581657 -2.0274049679614732e-06 0.8197339988550967 0.8995329227682509 -0.028835872397440315 0.0265650974148869 0.9749497713439355 1.1271917480653775 1.035773128532977 0.8060218404558771 0.9590159321071827 0.9250633487972978 -0.012389378970245111 -0.002953976534734668 -0.027504260092868184 0.8026171947088331 0.016634483966153954 1.1441110112545183 0.043915816626712866 0.8394937550920365 0.8567058452450758 -0.009967353067958585 1.1278091935947303 0.8077817253302426 -0.012927380776230036 -0.02451992933894771 1.0444544494585277 0.973122916029211 0.9597905065838302 0.8982990498224624 0.9395145810854375 -0.012358995245288433 0.004726546734290696 -0.03214297390424303 0.9552257572917299 -0.021408773612927735 0.8194544662498435 0.025049291435193143 0.9352579576687611 1.1835948855314293 1.0323636516826067 0.9400976140038424 1.0196670530182772,"[-5.27131279e-04 -2.60453714e-02  1.02015478e+00  2.30906990e-02
  1.06966427e+00  1.22326165e-02  1.08873557e+00  1.15450140e+00
  1.09529131e+00  9.93086629e-01  8.91000476e-01  8.94835650e-01
 -1.63439935e-02  9.76246814e-01  9.09163425e-01  1.08555646e+00
  1.15326003e+00  1.19087183e+00  9.48840708e-01 -2.38234221e-03
  6.39877206e-04  1.11060464e+00 -2.02740497e-06  8.19733999e-01
  8.99532923e-01 -2.88358724e-02  2.65650974e-02  9.74949771e-01
  1.12719175e+00  1.03577313e+00  8.06021840e-01  9.59015932e-01
  9.25063349e-01 -1.23893790e-02 -2.95397653e-03 -2.75042601e-02
  8.02617195e-01  1.66344840e-02  1.14411101e+00  4.39158166e-02
  8.39493755e-01  8.56705845e-01 -9.96735307e-03  1.12780919e+00
  8.07781725e-01 -1.29273808e-02 -2.45199293e-02  1.04445445e+00
  9.73122916e-01  9.59790507e-01  8.98299050e-01  9.39514581e-01
 -1.23589952e-02  4.72654673e-03 -3.21429739e-02  9.55225757e-01
 -2.14087736e-02  8.19454466e-01  2.50492914e-02  9.35257958e-01
  1.18359489e+00  1.03236365e+00  9.40097614e-01  1.01966705e+00]",0.6301719213620983,Yes
9903AA9CC0192481,A1B2C3D4E5F6G7H8,0.9457706981028466 0.018414402903090564 -0.013727086862934154 1.2020318642704744 0.9732283097872315 0.009880125779616604 -0.004377756497136026 0.8406849479202865 0.014100421621812145 -0.018421224891497806 0.025565892833107333 0.04410631854169333 -0.010584073897612453 -0.020456578658969687 0.8650473263354108 1.0464617065938497 1.0639790511877871 -0.005045100144530623 0.8550553534289411 -0.00023385610977278578 1.1317293674809525 -0.003426323351261643 0.952903393591459 -0.019745899240266925 1.019556405046014 -0.004111618270961993 0.006274580230045321 0.7901885818584812 1.0076955427619882 1.162666927136584 -0.019403081532486925 -0.014027977106738903 0.9119852606570178 0.9063848548495917 0.0123085008376189 -0.0009527266743232488 -0.005861415472858341 0.024178029526725653 -0.013321235784215964 0.02302273280100991 0.023147187460632296 -0.009661193492544668 0.028915383960195974 1.1158392664048058 1.1481258652108661 0.029119363610485786 -0.012252549225451673 0.8949204495532436 0.02538000769535 -0.03506192874966741 1.0671679429572336 -0.048022498048122864 0.027905243918473956 0.8876229579693823 -0.011804906307868495 -0.0339331597154031 0.8239869843987511 0.00672766476988267 0.01642911959339905 -0.007934211304307697 -0.013588971205432746 -0.0017378561741975332 0.03388867904167794 0.9927716011326234,"[ 9.45770698e-01  1.84144029e-02 -1.37270869e-02  1.20203186e+00
  9.73228310e-01  9.88012578e-03 -4.37775650e-03  8.40684948e-01
  1.41004216e-02 -1.84212249e-02  2.55658928e-02  4.41063185e-02
 -1.05840739e-02 -2.04565787e-02  8.65047326e-01  1.04646171e+00
  1.06397905e+00 -5.04510014e-03  8.55055353e-01 -2.33856110e-04
  1.13172937e+00 -3.42632335e-03  9.52903394e-01 -1.97458992e-02
  1.01955641e+00 -4.11161827e-03  6.27458023e-03  7.90188582e-01
  1.00769554e+00  1.16266693e+00 -1.94030815e-02 -1.40279771e-02
  9.11985261e-01  9.06384855e-01  1.23085008e-02 -9.52726674e-04
 -5.86141547e-03  2.41780295e-02 -1.33212358e-02  2.30227328e-02
  2.31471875e-02 -9.66119349e-03  2.89153840e-02  1.11583927e+00
  1.14812587e+00  2.91193636e-02 -1.22525492e-02  8.94920450e-01
  2.53800077e-02 -3.50619287e-02  1.06716794e+00 -4.80224980e-02
  2.79052439e-02  8.87622958e-01 -1.18049063e-02 -3.39331597e-02
  8.23986984e-01  6.72766477e-03  1.64291196e-02 -7.93421130e-03
 -1.35889712e-02 -1.73785617e-03  3.38886790e-02  9.92771601e-01]",0.3538667982037825,Yes
4DE06716F42C1ECC,A1B2C3D4E5F6G7H8,-0.0020150791236196513 1.1037195865479517 -0.009556696402920015 -0.001624207992132678 1.0235747810136144 0.8301385290744987 -0.005174246816085536 0.8464658328188459 0.9384114838608966 1.0143460772517023 1.1400349711354614 0.010515776597437554 0.016503016403357877 -0.0040797303410446085 0.002293516121459004 -0.021261240816288975 0.0036203641190889696 0.9858066660985729 0.9659271093194807 -0.0047145397771667435 -0.011217612103984496 1.1825496339194517 0.808044936916324 1.107753664568999 -0.0029291286131554076 -0.0038417474396990497 0.02165646707667696 0.8465014815890818 0.007481962002558784 1.1519164217540958 0.9652534227429428 0.0033690034478737587 1.1312109541539528 0.9215537978721159 1.043927384475232 0.9496696494146452 0.05465007112133651 0.839889152849311 0.033500561898529194 -0.02205400916543175 -0.03000124848413953 -0.0052587089816717855 0.8953160664075599 -0.002205568647640949 1.2113237191126496 1.1930425733299825 -0.025098076510642848 -0.023798767253661552 0.010186288459257764 -0.007596381469506217 0.00014565825267250267 0.9780727564553467 1.0610698696997596 0.9435652888516283 1.1293461164660803 0.0008400334109680902 0.9549172017006594 0.9052860343314303 0.010025050652125245 0.014395490402203746 1.1065365366056419 1.0618628295034784 -0.009424411014693273 -0.01936518781321575,"[-2.01507912e-03  1.10371959e+00 -9.55669640e-03 -1.62420799e-03
  1.02357478e+00  8.30138529e-01 -5.17424682e-03  8.46465833e-01
  9.38411484e-01  1.01434608e+00  1.14003497e+00  1.05157766e-02
  1.65030164e-02 -4.07973034e-03  2.29351612e-03 -2.12612408e-02
  3.62036412e-03  9.85806666e-01  9.65927109e-01 -4.71453978e-03
 -1.12176121e-02  1.18254963e+00  8.08044937e-01  1.10775366e+00
 -2.92912861e-03 -3.84174744e-03  2.16564671e-02  8.46501482e-01
  7.48196200e-03  1.15191642e+00  9.65253423e-01  3.36900345e-03
  1.13121095e+00  9.21553798e-01  1.04392738e+00  9.49669649e-01
  5.46500711e-02  8.39889153e-01  3.35005619e-02 -2.20540092e-02
 -3.00012485e-02 -5.25870898e-03  8.95316066e-01 -2.20556865e-03
  1.21132372e+00  1.19304257e+00 -2.50980765e-02 -2.37987673e-02
  1.01862885e-02 -7.59638147e-03  1.45658253e-04  9.78072756e-01
  1.06106987e+00  9.43565289e-01  1.12934612e+00  8.40033411e-04
  9.54917202e-01  9.05286034e-01  1.00250507e-02  1.43954904e-02
  1.10653654e+00  1.06186283e+00 -9.42441101e-03 -1.93651878e-02]",0.4877343937662537,No
E00C94028C2246E7,A1B2C3D4E5F6G7H8,1.199712153573612 0.9365633184316776 0.905885432649808 0.030312742992214946 0.005539312367636512 -0.013642795926091756 -0.00836268678685964 0.012497846898834262 -0.017656560174055203 -0.0014861922881850079 -0.006833064179757146 -0.021457006782646934 0.7803785737828713 1.0044287839801107 0.04441972889963171 0.011660692015648401 0.8139248563839083 0.00829250649785836 0.006515941241646391 0.9658419754451356 -0.018179291071500778 1.0309228852313654 0.017606613135135438 -0.0004888043449796807 -0.00484796911065171 8.169292898504539e-05 -0.0020611332544174313 0.02497872150356377 0.03770727145797816 0.014802384167467335 0.9304551409157594 0.010042659209655838 0.8082652613535709 0.018192618112573344 -0.007078999447676342 0.03248119280607639 0.9486395195914691 1.1025375098372026 0.011602809795626771 0.016681813183958713 0.001196168769795403 -0.038818793531689 1.1662886342919623 0.003749345021731154 -0.03192606955821326 0.026685129171578687 1.0180616703192584 0.0067131197095619466 0.02193515167798159 1.157175212320686 0.03387738498696464 -0.013914723419494377 0.01285744294781709 0.9763174341702567 0.8300048016061812 0.013355162581312124 0.9359532679295601 0.9673975743091014 1.0605862735840823 0.04191525501189916 -0.0027812507591338633 0.9355066463924689 0.8345973640209905 1.1486795814933792,"[ 1.19971215e+00  9.36563318e-01  9.05885433e-01  3.03127430e-02
  5.53931237e-03 -1.36427959e-02 -8.36268679e-03  1.24978469e-02
 -1.76565602e-02 -1.48619229e-03 -6.83306418e-03 -2.14570068e-02
  7.80378574e-01  1.00442878e+00  4.44197289e-02  1.16606920e-02
  8.13924856e-01  8.29250650e-03  6.51594124e-03  9.65841975e-01
 -1.81792911e-02  1.03092289e+00  1.76066131e-02 -4.88804345e-04
 -4.84796911e-03  8.16929290e-05 -2.06113325e-03  2.49787215e-02
  3.77072715e-02  1.48023842e-02  9.30455141e-01  1.00426592e-02
  8.08265261e-01  1.81926181e-02 -7.07899945e-03  3.24811928e-02
  9.48639520e-01  1.10253751e+00  1.16028098e-02  1.66818132e-02
  1.19616877e-03 -3.88187935e-02  1.16628863e+00  3.74934502e-03
 -3.19260696e-02  2.66851292e-02  1.01806167e+00  6.71311971e-03
  2.19351517e-02  1.15717521e+00  3.38773850e-02 -1.39147234e-02
  1.28574429e-02  9.76317434e-01  8.30004802e-01  1.33551626e-02
  9.35953268e-01  9.67397574e-01  1.06058627e+00  4.19152550e-02
 -2.78125076e-03  9.35506646e-01  8.34597364e-01  1.14867958e+00]",0.3552232693448781,Yes
BB22A4F7D9D99491,A1B2C3D4E5F6G7H8,1.1217741360341424 0.01871349567699948 0.793047924593566 0.8051851723382679 0.8625867149978672 -0.00853862807344246 1.1458875107769337 1.0040255413594446 -0.003875973714756132 0.0019174669527201942 0.9286832213915952 -0.0076991620123980555 -0.0073212419609954525 0.031832273555747255 0.7850022349038935 0.014707124307972034 1.082783227716291 -0.0074426620667308475 0.8752943663191777 -0.004669093770916013 0.0021388357743851163 1.0589511458655252 0.012994878288771106 -0.01689646627319493 0.9627377628583819 1.1832368246244895 0.9931234882965536 1.1308711891066825 0.01735761732316971 0.9912678878676554 1.0419734202595614 0.854147078590842 1.1654559619690976 0.8057317268123063 0.03009965018809888 1.1431221131666602 0.9891108709838036 0.011175361424308746 -0.006332490056075647 1.0508490214930741 0.9169565513922178 1.0343658524541126 0.019128197382137044 0.9573978019195767 1.0547234937445091 0.019556843754125305 -0.01535397576389717 0.7942367010342055 1.0821671977913285 0.02527481532058958 0.007667734239497654 1.1685149216690507 -0.009897853607710746 0.9841110299618722 -0.015280962371634699 -0.01348385481779016 0.886593050809611 -0.0074848919889691405 -0.03953406528321433 1.1838919608323413 0.002220645418744939 -0.002156237337642944 0.02016075178256828 0.8784778392704017,"[ 1.12177414  0.0187135   0.79304792  0.80518517  0.86258671 -0.00853863
  1.14588751  1.00402554 -0.00387597  0.00191747  0.92868322 -0.00769916
 -0.00732124  0.03183227  0.78500223  0.01470712  1.08278323 -0.00744266
  0.87529437 -0.00466909  0.00213884  1.05895115  0.01299488 -0.01689647
  0.96273776  1.18323682  0.99312349  1.13087119  0.01735762  0.99126789
  1.04197342  0.85414708  1.16545596  0.80573173  0.03009965  1.14312211
  0.98911087  0.01117536 -0.00633249  1.05084902  0.91695655  1.03436585
  0.0191282   0.9573978   1.05472349  0.01955684 -0.01535398  0.7942367
  1.0821672   0.02527482  0.00766773  1.16851492 -0.00989785  0.98411103
 -0.01528096 -0.01348385  0.88659305 -0.00748489 -0.03953407  1.18389196
  0.00222065 -0.00215624  0.02016075  0.87847784]",0.5278947355546173,No
C63A448D94BE4E6E,A1B2C3D4E5F6G7H8,0.8089257853948293 0.9181203638188163 0.01479003107460794 0.01174149755658311 0.03433616743770593 1.0198003979268593 1.1099274868196718 0.01182246127997203 0.02416396804950125 -0.0017758913767513338 1.1500714741151687 0.9741143506315785 0.9828584938970243 0.008866963512659557 0.7948202372669863 -0.027415393449857564 -0.01257720385030762 0.8790648617008895 -0.00751228100525017 0.004462037951770345 0.010152300286680484 0.9883302239517601 -0.03906188228368533 -0.004378239791820322 0.870040342218169 0.0025124961577669773 -0.003939817681822126 -0.021744900552958503 1.140922579638304 0.9570409814346301 -0.0020726676569622422 1.0137202844319448 0.8081648847600427 -0.01441567236955807 0.028122763288367776 1.0173669895057849 0.007146554125139484 1.1541561309248505 0.012187478769912387 0.01600096587545195 0.9703298065956936 0.019846123377850886 0.8196145985508428 1.0794053985107126 0.8935520393181643 0.9136619149735158 1.098690986212178 0.004430598922002839 -0.014973866588653661 0.9462853976330644 0.023995248913105807 0.006968346208012784 1.1527083652372292 0.8932993076649779 1.0577302914566646 -0.03125158028771214 0.01482848959114241 1.1290840584972683 1.1078149912766202 -0.003908285484776572 1.0764404510212933 1.14004309342649 0.8829922601020933 0.049397215269994015,"[ 0.80892579  0.91812036  0.01479003  0.0117415   0.03433617  1.0198004
  1.10992749  0.01182246  0.02416397 -0.00177589  1.15007147  0.97411435
  0.98285849  0.00886696  0.79482024 -0.02741539 -0.0125772   0.87906486
 -0.00751228  0.00446204  0.0101523   0.98833022 -0.03906188 -0.00437824
  0.87004034  0.0025125  -0.00393982 -0.0217449   1.14092258  0.95704098
 -0.00207267  1.01372028  0.80816488 -0.01441567  0.02812276  1.01736699
  0.00714655  1.15415613  0.01218748  0.01600097  0.97032981  0.01984612
  0.8196146   1.0794054   0.89355204  0.91366191  1.09869099  0.0044306
 -0.01497387  0.9462854   0.02399525  0.00696835  1.15270837  0.89329931
  1.05773029 -0.03125158  0.01482849  1.12908406  1.10781499 -0.00390829
  1.07644045  1.14004309  0.88299226  0.04939722]",0.49796629459659736,No
