Plaintext,Encryption Key,EM Traces
EE159ADB6B9ABC42,A1B2C3D4E5F6G7H8,0.8290557450679467 1.167813327812805 1.1481054660697616 0.017928906290141697 1.1465957801361795 1.1497267074982112 0.9061701822460639 0.012284552163830816 -0.016995557747790494 0.0005491918193870893 0.008172202186637485 0.900745940146811 0.03519875241914712 1.023562833020064 -0.05177701562681942 0.9623996346750768 0.9748450286302923 0.007666060768138531 -0.0002650259772911865 0.9145416673108142 0.9098131921853289 0.0030153694447829626 1.050771949701141 0.008498414514285199 1.162703377044827 0.8297424527310485 -0.003702038212541114 0.9082755918853475 1.1295407203571144 0.007663574742485548 1.0733041337017415 1.0822407832486949 -0.0039742189034505425 1.1365926120121885 0.9803951551092143 -0.024184833291019912 0.9022015610799656 0.015116788123592819 1.157106162893635 1.044274829766698 1.1299198564902158 0.02202836725149528 -0.017562589142703013 0.9542616178232307 0.89110636038793 -0.0272899434181222 0.922055251138782 0.016411576225688704 0.9014630697767247 -0.01599187502571385 1.0424906156750606 0.8829807234279466 0.8335990898425717 0.9350926840850972 -0.012478897993878153 0.0034265744343589593 -0.003634624438947925 1.1553761633256414 0.01073951521855254 0.010633947905096683 -0.012855294182681515 0.00109841657012631 0.8810469921678069 0.0021583336354531464
4885889B1635EF39,A1B2C3D4E5F6G7H8,0.019956605567739476 1.1881777608738882 0.042241774975448704 -0.03488132631277751 0.9625975635462327 0.009424353005089236 -0.013506128853814333 -0.019570086195364947 0.9253079245582304 0.007494291923094524 0.0036273665202023403 -0.022188446634529343 0.037620899800946975 1.1532254191158537 0.005844462267467982 1.1557709724515801 0.9185822298443693 0.016631474642198458 -0.04608956209501458 0.030103516112980434 1.1039582001868526 0.017161347538195548 -0.0047492591858913575 0.004001484093252565 1.014116720976136 0.013506258486406672 -0.00827847483244168 1.1040696114918518 0.8417672371767961 0.0056669992361232805 1.0268813938556907 1.0667923774219494 0.028231526490476794 0.024391165397390214 -0.016411212677112135 1.0641599781006863 -0.004741806076845154 0.8870189446575102 1.0721254507257445 0.005554265109386459 -0.005978467974591133 -0.030687960029566464 1.1297158742375197 1.0142658692602937 0.012163395996299066 0.9628010102284646 -0.005384797131059477 0.8404404493027339 1.0563841287260964 0.998624142972647 1.0773613667664999 -0.016017909353514367 1.1183141486822052 0.8443608838966404 0.792528388271792 1.0078498299321823 0.004407603749897319 -0.02288443877087111 1.0832570055107134 0.9796925064112539 1.1852998242808528 0.0153328165129926 -0.0036024810323900627 0.8311267425093082
04926A4F2899089E,A1B2C3D4E5F6G7H8,-0.009544957296920432 -0.017375189998049233 0.025517011907147658 -0.001753439343432929 0.0007821772116670589 0.9698894462836326 -0.023576176720965278 -0.02320030885745153 0.9379419408925274 0.010237986738674723 -0.030389853782774902 1.07616938566338 -0.022172605936017078 -0.015935233628714338 1.0701428946680298 -0.015179358679927703 -0.006617614927550148 0.8992780354567355 0.9270776444649724 0.006540507066474275 1.1551900864178142 -0.026118761996246704 1.066340738452935 -0.030342509355432746 -0.008670755645378826 1.17421628912076 -0.0016437627391744241 0.009476481162614236 0.863037079233897 0.8438834745142224 0.949881835350202 0.9335076650024138 0.04197860937024521 0.00820988938443635 1.0547631130710982 -0.007834297133881542 0.865952476909778 -0.01500317291780927 -0.022917751952572583 0.046118476236114744 0.8685110437165131 -0.02796485648186208 0.0015365586581536173 1.135235961118536 1.1021036814525953 -0.00823835911822278 0.030391291517673846 0.8831978196222934 -0.020038898770867487 0.016620031708544016 -0.02620218150298962 0.028597694559088862 1.0525938481110555 -0.011237703429995995 0.020615684012281404 0.01716490757902592 1.0333605057890993 0.04921580267019882 -0.004552169346350196 0.9564415698051871 0.832615700464664 0.9667264224176845 0.9468376430262243 0.0018298890359968428
A8CA9A31A1D2A7C3,A1B2C3D4E5F6G7H8,0.8757310126011073 0.028394561490971842 0.8990883885566592 0.0070895436914692415 0.9137392395224448 -0.007985884737626611 0.00023504911016294973 -0.007403873727090286 1.1339577221165653 1.0822852869163742 -0.004356019297111433 -0.01688928517946547 1.1492168381442378 -0.03355774875170613 0.8575555427246425 0.009656451925474726 0.9953722887777933 0.0179454952526997 0.013809872094816496 1.0119720340148 1.0923612832808627 -0.03054412814340573 0.807427637006921 0.004574301505929052 0.008865464230563131 -0.0011957472066427045 0.8260284516279344 0.890441539944928 -0.013775290270203805 -0.002674626535567001 -0.016712279141711136 0.9239022646351364 1.0460750045851883 0.0050488785142487605 1.1069378660805813 -0.004107511718000968 0.0019160846712888084 0.008947584024442843 0.03803038368142695 1.2092759911402875 0.9628283151303374 1.0054024079063721 -0.022488035947458754 1.1930146193399689 0.008335229844318304 0.01771744358243959 0.9008803784770665 -0.006978047628404306 1.1036569697642835 0.023280976045605507 0.9240540521320277 0.02628133536211738 0.0030748485808929533 1.0517544565825532 1.117645796485003 0.8652276556909283 1.0949396711706048 1.1007848477432258 -0.004415610632126515 0.022688763105177753 0.004744147101231098 -0.012418046464342376 1.1126879577945392 1.1734067708759934
4819F15C30731D7C,A1B2C3D4E5F6G7H8,-0.02087588193198226 1.1256343315477715 0.0034134605491159937 -0.019578601448565686 1.1987425164695145 -0.0012088422291744235 0.019467473201658824 -0.0034774457995044904 -0.018936667124765837 -0.015214997695409705 -0.018376874100402795 0.8462300461349547 0.9035076709992671 0.01901831760715925 0.004999429109526282 0.825791624764219 0.8206457294008148 1.012313518313553 0.9914756302985979 0.8732837627506799 0.03989014055023433 0.020468724989620584 -0.008888138019053329 0.9476662992434063 -0.01032633258076982 1.0110120296551972 0.002202394443581602 1.002869873357541 1.0083075112323887 0.8591393943627657 0.013880909182655029 0.016753170352561332 0.0035334969073495125 0.0034167280705192453 0.9416118826677943 1.1746106506933378 -0.027023972663632594 0.027870986052923694 0.025933671366797726 -0.0023893788189676217 -0.02810792934550523 1.016318635832172 1.0122352216872257 0.9126134869167954 0.009562353658711062 -0.027370828865659353 1.061873254529396 1.2284537627152992 -0.01229281226487207 -0.006749265219038426 0.016472730196733825 1.109314496199308 0.9186052692027284 0.888195200104845 -0.02365057301042409 1.0296753604405775 0.022833430423352633 0.9605780695199579 0.9238818047400049 0.9959955402347934 1.16748886333884 1.1298615995873091 0.03802461033130102 -0.020369817744300935
266BA226564EDCD9,A1B2C3D4E5F6G7H8,0.03586755540693049 -0.03503515729211259 1.1426070148003673 0.03468269264988407 -0.031830466203735426 0.9906791227913863 0.8907465379358813 -0.006556119614244231 0.0015881067599642184 1.1894370226863522 0.9684506338824721 -0.0065494841629352854 1.0642283640090864 0.02432695768404026 1.1326208773495403 1.0270737359615958 0.8814319197527481 0.01624997170966953 0.8817423640914341 -0.025499238961413654 -0.012122920609074017 0.019971153466083868 0.9185372504077081 0.00453360773119581 0.015279233425287943 0.03584793047346806 0.957003957373497 0.020448525564739896 0.039009937449191796 1.003829908202955 1.0147080210186126 0.002387633804805854 0.011801793812875046 1.179127091568333 -0.01244673791629113 1.0719109360000696 -0.010496059795098182 0.849679405829302 0.9901390641504416 -0.010125084463696421 0.0032913706857286436 0.976589861052318 0.017990777893978262 -0.004295207941588753 0.9370394579720193 0.8957622651230268 1.0368521662938286 -0.015802674596535993 1.224310512520938 1.1568112669842565 -0.009018888303698416 0.8850339238990309 0.8864759213430145 0.9402917519688718 -0.02267466483209655 -0.0046305875536761035 0.8378080735985263 0.9403935206157337 0.023867024713365343 1.1422066478258264 1.0473282941187354 0.05526098281851843 -0.0014418563720638017 1.0442523016905634
0D4BB90C277CCCE6,A1B2C3D4E5F6G7H8,-0.006049375862146439 0.018792654430502338 -0.02196092151158219 0.004607036013929974 1.1197837428273183 1.074008891150584 -0.00928542130950482 1.0344840627653098 0.007172314543973221 1.1154984690718754 0.00024905528654962727 -0.024853445128975395 0.8653597671531653 0.023381913856202634 1.0104264690316986 1.1144723513347776 0.8255623725630091 -0.010995062945289978 1.075360859861377 1.1321406023818275 0.8546475655156305 -0.011136668172384715 0.04809589349903838 0.8730907896480308 0.015717322673556383 0.02299489344285171 -0.014491834419959514 -0.01640101321944068 0.7997235549689032 0.9567745802279571 0.008866199155407758 0.012921505052276698 -0.023678227969511353 -0.0028864734321100145 1.2115399071882709 -0.007376872621189602 0.027660708345067533 1.1737630089284825 0.9880036463115948 1.1135599744024813 0.0027640096366536495 1.1569285380023273 1.0552188272177363 1.07079691009778 1.1183906745800756 0.8150315768367786 0.027800672986596293 -0.007103611396034159 1.0918288031584529 0.787376000725608 -0.00812890610896561 0.007056937908049779 1.0570196574580417 0.8913636601196815 0.029054539400523636 0.03324612552461967 1.1469398477472867 1.0199343570929686 0.9259017655005916 0.00549775464339521 -0.01168467091934907 0.8618761862277206 0.9828679199092268 0.015379601828943558
44A0C9155C793EF6,A1B2C3D4E5F6G7H8,-0.03441296155776722 0.927487496781564 -0.008347597560722049 -0.009798406401679295 -0.03293863398860983 0.8569860356325406 0.04959739632873817 0.012816633737973213 0.9379430882136132 -0.01773351712833795 1.057066849153903 0.012762349028244156 -0.03770809319522861 -0.003789798731371642 -0.007278138595358668 0.041614834371498405 0.8678970210187499 0.9823000488999407 0.028929989620702964 -0.022158537667077812 0.976446257331619 -0.005260421680531855 -0.006689888693228444 0.9102306548965842 -0.02565294528272255 -0.01852267067529434 0.0223763113608278 0.8294337201294701 0.030746209006774064 0.8600488218412106 -0.0071175050167893794 1.0293782816488832 -0.009879728997473728 1.0437170282500356 -0.05393036992357465 0.8717371350914905 1.2151265860841884 1.1460762170006056 -0.0095282494860091 -0.012764163206905604 0.0007522815739514873 1.168664840811776 0.8684785357464888 1.01816456352579 1.1060512820809796 -0.013684476930908792 -0.014958058997289261 1.1413694946236477 -0.008406566573066647 0.0028971652773384544 1.0210713500820334 1.1368321092344797 0.993523122769639 1.099846961074659 1.092941479065363 -0.004055454503829793 0.8143092420493856 1.1775713934967633 1.111657406520081 1.1808263928450031 -0.030379306807763743 1.139923428794034 0.928731655559667 -0.032650298682745806
3039BF5E708AB541,A1B2C3D4E5F6G7H8,-0.029724771060053574 -0.005028236642146529 0.9624483151090024 1.0286717290493732 0.008309883669863297 -0.0015966923296985129 0.010714270957502199 0.00930392375685964 -0.02971806905390988 0.0050931326526649605 1.1144695047376671 1.0554498510387813 1.1769483249446628 -0.015275097502312224 -0.00408921936071813 1.0232890026518648 0.847007025709815 -0.009620434582892036 1.0201334157843156 0.7932490293187684 1.1344359464936087 1.1848204368018493 0.9724137457756806 0.8874961313704568 0.019607619490018494 0.9045490771222453 0.015927355858973848 0.9838238415706124 1.1350544425384173 1.0431890750411954 0.8186471750183607 0.007375110518986204 -0.02930138532685912 0.8839720310366967 1.1563952069927865 0.9290186153498196 -0.02435275729547108 0.01979871479763914 0.031099061628577226 0.0006963311662131022 0.8454214565562354 0.019789399279732296 -0.024554159820466017 0.0016395235221787954 1.1758526173208792 -0.014625588952858185 0.9347439678181754 -0.015470292320699297 1.0377254792372295 0.026035657435860258 0.8618349804401286 1.1793782068069165 -0.020515501833645203 0.9795196670061121 0.027156524906928218 1.1323638388502288 -0.003123530210268663 0.9481289581991582 0.02361911415253824 0.004037928925624906 -0.01588924962057718 0.012823742889662154 0.029624803271562774 0.8062529159306436
BA9DE452651A1B3D,A1B2C3D4E5F6G7H8,1.028076596813991 0.01357412836212001 0.981592736093775 1.170461515371108 1.0267539760763307 -0.01305858083821324 0.9445937072780137 0.023409167311467877 0.9716810372620044 -0.016264637503488638 -0.023691364044612473 0.8070235142830605 1.0095670892539017 0.9027099484106067 0.016478975249983006 1.0265715842526357 1.2007775242014052 0.9122303737679693 0.9548986241773127 0.017613572374467736 -0.029558983034250707 1.039747383388107 0.0014801904624111714 0.010985979019536076 -0.017156559190643857 1.2181319830720179 0.02024350392094022 0.9265131660260344 0.008024473621743996 0.027529878045778756 0.9661861257845932 -0.02367740712026251 -0.005554259964670603 0.9036428213977583 0.9851641398939056 0.03659335434270604 0.00818107670080601 0.9404337889755222 -0.013617182014533404 1.0942028862856152 0.015806750514948092 -0.009648351512704273 0.004900032119632024 1.0244139838112223 1.1630575074313592 -0.03808588467671849 1.1910010445671448 -0.001044041164410792 0.00560497002829556 0.018666324679351306 0.020211280117732957 1.1554283695709717 1.0606530545249013 -0.008134152637241862 0.9328898485225715 1.1181169136810238 -0.01920160326591392 0.0016550230138903446 0.9184195217940828 1.1506025254849859 0.9073333260278873 0.9049256360474366 -0.014299482268100414 1.0595693209601313
99BCE63D20933D15,A1B2C3D4E5F6G7H8,1.0249208380087445 -0.02416300087699247 -0.009604434540622715 0.925739450676284 0.8195674996102772 -0.0030397617296991403 0.010488098953186325 0.8084875132908219 0.8571375706965088 -0.009274642031519694 1.2002342320847441 1.0635878570260038 1.0189102592640873 0.8906134025632177 0.008281055446395062 -0.005110187917811108 0.8113967367771999 0.908971454677674 1.1187612748366376 0.012703361416298565 0.011120065860324211 1.082729763383124 0.9319036293834917 -0.03977138774327499 -0.008989890304561462 0.034845725539310035 1.0140663156713157 1.0810644171454806 0.7755889759769289 0.9153630086349919 -0.03003816465749243 1.1266956280869909 0.010458854155959815 0.01854202377509658 0.8617129217192245 -0.0010268124498118319 -0.017322378520442504 -0.019953443655645813 -0.012301119659612909 -0.01632519194483127 0.8455433078993294 -0.014809980350525798 -0.00042570523388627186 1.0778522310634608 -0.028411663598229525 0.013002213348641054 0.966117225580933 1.1783019354401687 0.0019443258230787419 0.006038959918602224 0.9145582779877376 1.1798749852460497 0.9714381375116241 0.9422834295117255 -0.02017919959057322 1.1720711790213107 0.01659908536425174 -0.021050727307241147 0.006486311982440788 1.2003619693520522 0.008198270772178655 0.852928905870521 0.013733154890341635 1.0227768639430874
4CE0BB420D818355,A1B2C3D4E5F6G7H8,-0.0023003318944261174 0.8577064470062009 -0.0003136341143262857 0.012181863709031857 1.029936310100267 0.9785006022173918 0.044857718549389296 -0.02980933307429336 0.9638280137925701 1.1611505610759063 0.9015348890536327 0.014377872691931705 0.017480369319915184 -0.005178494263885033 0.009744613249703046 -0.0023775601139164274 1.0579444908383047 -0.03289011806423421 1.025829212787219 0.9417919822040726 0.8492809292812415 0.018784328652983195 1.136145461839173 0.9639875338090212 -0.0010898267020239701 1.0281006937275776 0.009326485255952113 0.0029729935442529935 -0.03447802118925501 -0.024055648562323638 0.8933392517458358 -0.029302541847108565 -0.012653777586002944 0.005770863316740549 0.024532709149748904 0.0132686520306068 1.1088817792406267 0.8343692097425092 0.041468846213230395 1.1694759502073502 1.1524643452241137 -0.003715862489560802 0.004998789463650511 -0.006782731179372208 0.0004244794555164524 0.007841244719608667 0.018306997617567964 0.9584809904732087 1.0485245247550794 -0.01830911166057768 -0.017412649376496715 0.0007557628224436585 -0.011898560471142648 0.01307031789801132 0.9223440737568532 1.1941726169267877 5.368747141221556e-05 0.9579363470755277 0.015642402661612893 1.06592724927118 -0.0075796486423109636 1.0129428106535034 -0.004734131928800288 1.1261888406141478
6D9E52AB804C4C72,A1B2C3D4E5F6G7H8,0.03147017454059283 0.8067048305981789 1.0247342347776638 -0.00477141703963313 0.8008954902371804 1.0288624572502747 0.009939419269915761 0.8654486590465715 1.148346779220162 -0.03172256695282999 0.008355853554360993 1.0527526103172835 0.9340988398248075 1.1626759955918327 1.0704971604470441 -0.015450273896371856 0.03149991285630655 1.2081215714157187 -0.018919133723683895 1.039596588291962 -0.005494536630494081 -0.015135524599233384 1.1006391183792394 0.02686872990110614 0.8078649607841751 0.03308365750466517 0.9486540068787793 -0.040778819042908136 0.9617782997902964 0.028066815327012953 0.8274226054797224 1.1643049249222857 1.1411048189170252 0.011252895129577414 -0.004803764876701433 -0.021972246145368995 0.02795114412983422 0.031005686401880377 0.01468433748765597 -0.009568618746722102 0.019705584416537424 0.9656596832274732 0.030398045090044568 -0.02639553421537047 1.0276760253629127 1.0225314094491353 -0.009248925314186928 0.004080223213493484 -0.019995327021653644 0.8410299545484631 -0.011164347461405995 0.006710746904079351 0.8677601638676328 0.8488844573059987 0.018731662687998075 0.0033090037065706345 -0.054761626905601705 0.7994773060398276 1.172244344299836 1.0970215963770436 0.02056579689648419 0.008483637811578333 1.0587919755876984 -0.02222506695068314
ABC18005B88373CA,A1B2C3D4E5F6G7H8,1.1241842721764623 -0.01679324508647513 0.9127966533278082 0.022601911859779 0.879142054972475 -0.03644132623156784 0.9634244673561334 1.0214608631379258 0.9929434658524731 1.0529190101702133 0.032985303022500204 0.0023017186157783137 -0.0026114859726206903 0.027962332276952932 0.0015106351002449852 1.1079546586214535 0.9047893674215836 -0.010460987518936777 0.03064684431607936 -0.015616069140919148 0.010143125528706536 0.04336670715288087 -0.0011732103416832334 0.002549745416397692 -0.01541294473356676 0.007026447676858985 0.036870756631523845 -0.00012245527568573622 0.017052254767571332 1.155603630626326 0.0018837858417356406 0.9636686161852375 1.1130640460520165 -0.0217664547916242 1.1160250668076366 0.8878527702401798 0.891610302598649 0.013348491743265942 -0.00043056687782219906 0.005531577466160323 0.945457943302895 -0.0020212238092240913 -0.01300379476908008 -0.021747379712888325 0.023980001288062575 -0.003396640892401312 1.1265966858612408 0.9224161458045498 0.004271018368518813 1.1428622626490519 0.823945600475987 1.091135166483579 -0.013197875674645783 -0.019784367014802066 1.0787073191429484 0.9314167543364013 0.8200864677521854 0.8488401586204164 -0.025259562589967734 -0.01757576941187695 1.0779970521646185 -0.00020180610467376029 0.998725096032955 0.010611051697454134
6F971278D597AB96,A1B2C3D4E5F6G7H8,-0.03869730303697455 0.8015003270587997 1.0255519810678202 -0.003027015379472774 1.137597031170247 1.0756631828069232 1.035036229435752 1.1112625432546703 1.1374979464750745 -0.010130133023988469 0.02105625452258492 0.9296354803383078 0.006946033590287011 1.0904570879784647 0.7819999669415204 0.9105069901898859 0.0008395693530394898 0.02557908811974602 0.0001363215452465673 0.9188521930966818 -0.016378086159945904 -0.0019887312368358527 1.0086628488665952 -0.01877699201275343 0.01003860611585498 0.8614391566811134 1.1741643764669785 1.1440646650992008 1.1832328493910058 0.011949238227360902 0.013725619501160736 0.022899813819076638 1.1560234902132622 1.0983021285331822 -0.030983874819103134 0.9811998523264144 0.029488492356276787 1.104852369428646 0.014995667014323007 0.8320867735880382 1.1977229254368844 -0.008583103436139944 0.007626313009323213 1.0146473186246674 0.029607100787019267 0.9005876240834363 1.0497647461018493 1.1657301119716144 1.1226447565741569 -0.0030346405586456353 0.9849342818826886 0.021818709256265528 1.0931559413720449 0.025142144797482762 1.0159789617430213 0.9364080399261454 1.2065038213176087 0.016942801767041056 0.00598255911591188 1.0777209463467468 0.00822759554336377 0.8285412735783797 1.173737253468972 -0.006151386543136059
FCC1B743280C58ED,A1B2C3D4E5F6G7H8,0.828897109693416 1.046873091129301 1.0644714826302681 0.782153905525776 1.1480609592116073 0.9837472576336853 -0.010877075581588368 -0.007568316224898816 1.2033814906923024 0.8344961113574924 0.036646653780153596 -0.016067796440930412 0.010633471682496273 -0.011227876430860206 0.03313521669155925 1.10151594313324 0.9593329062523469 0.008058462209998325 0.9414605494286992 1.0959427500278462 0.03868342275981809 0.8121261774796044 0.8828822606311351 1.1692101387502194 0.02296319155731438 1.1129077335866588 -0.016206081382496344 -0.03457514944976205 -0.005636693058895965 0.005989552329733883 0.9982480962527456 0.7749402159945035 -0.02072192128674813 0.00665072375350284 0.9542211082152583 -0.0006157305501646199 0.9550220517618392 -0.012499723844888774 0.021311905371862176 0.023716042270967908 -0.012736512611793892 -0.027519414164451913 -0.023474730811827684 -0.02055961545957815 0.9886509224720877 1.1399807316514412 0.005875130005525301 -0.03701500707867758 -0.0225907433423099 1.2105693973208393 -0.038742799671804815 0.9898189472517632 0.8179266248215865 0.027922638334988086 -0.00532850795181555 0.003280231735339847 1.1636479032644231 0.8874136804648005 0.9463425393334074 0.01417496815961686 1.0768399845243521 1.140541927640972 0.002043626392651863 1.1597795704439726
13FF8ABE11D99D93,A1B2C3D4E5F6G7H8,0.0138982100494252 0.0010144040514439307 -0.016539511779404596 0.9552355774964971 0.03361716773070202 -0.03539943819257971 1.0444172380146617 1.0095926589973758 1.134772583633231 0.9367017118020138 1.1066843386005916 1.114468534695432 1.086469505593422 0.94078470225822 0.8656799769855662 0.9126979850270633 1.088877979033728 -0.0023150173974816803 -0.014404586974644147 0.011901109529784955 1.1292792543104024 -0.027141344536536462 0.9446966897046645 0.005338579241326055 1.1023065796237321 -0.0059841910287459004 1.076514150258719 0.8410795379252922 1.101877489012939 0.8193149457728056 1.1925922587360587 0.024382949626638898 -0.05155527747554513 -0.004065121010163451 -0.011099265726078097 0.8816358082377063 -0.006874828532426848 0.007525680739909743 0.007377840400571022 1.0663881245656996 1.0882526040050626 0.8367564911949195 0.0013027907670247589 0.8620770981365993 1.0795179676212086 0.014511834972573495 -0.013979704382743745 1.1179713245789404 0.9699210498837221 -0.0027828529859617074 -0.030742313857876184 0.885334425295345 0.8896298832312299 0.960356584821931 -0.017235747213735435 1.0630854989602914 0.8263532044708749 -0.018282349451149104 -0.0007868281194404375 0.9076208380052717 -0.018215635913730956 0.0002323467696915618 0.9965790752316697 1.0798814030293613
E466F2B07BA0F00F,A1B2C3D4E5F6G7H8,0.9823600463871976 0.9607409786864541 0.9999533676211837 0.024310506776767306 -0.012500916105232329 1.1350022855421151 0.015583388630531271 0.001038590510625927 -0.021186490703591097 0.823063288078115 0.9481576326284722 -0.009623427561749243 -0.023345758411644667 0.9754801086205408 1.1053970471194874 -0.008147483840809959 0.9172290382021441 1.0307518918672876 1.1048762209403358 0.8270916476802276 0.0020175891743526787 -0.024951456172645374 0.8408728008200155 0.023529362403119248 1.1088092245327512 0.028285782892520796 0.8313582144189131 0.8199993301666241 -0.013818758799956633 0.04483462590852685 -0.0011165238922271952 -0.021333478845774162 0.007583012058702307 0.94485234799016 0.8351403933833756 1.00596081903856 1.0083825952198102 0.0024009413658622383 0.8838194672568149 1.0274086570586627 1.0093361679480497 0.016014990966965962 0.8820797804793872 0.011998421269676119 0.04089617575952747 0.014110806667098108 0.0066591605523078 -0.013139458889985503 1.081692543805019 1.0983777954683385 1.0139674830767922 0.9467619999011266 -0.010870199634784129 -0.004875154664217116 0.007866525006673538 0.02442126080505169 -0.03776189234432936 0.013293489948975269 0.02404521726865922 -0.002051977586835591 1.1838632021900048 0.9028572612791007 1.0473238163819607 0.8114523947858525
49C7346EBDBDCE29,A1B2C3D4E5F6G7H8,0.006840078115518962 1.0384774096614846 -0.004998081273264099 0.016100845984934047 1.0942944067599596 -0.028351579226549097 0.019394352402558608 1.1300689403432544 1.1850418863142134 0.9629398505803407 -0.026672015172020593 0.0004341981080266382 -0.0032396500288969245 0.8598207594418971 1.1396293881850754 0.982315752723224 0.0059831890307888045 -0.036459820191488114 0.8070149351484415 0.9184917703957804 0.012265767253469529 1.1301090112258774 0.02206346669092651 -0.019483884345986982 -0.02871145864183169 1.1443678646626707 0.8631394912761364 -0.04300626289609558 0.989274453019779 1.0943586471401638 0.7658182089308485 -0.008009096602625368 0.8473324047029478 0.005726019892844322 0.7891396516162728 1.0637204458018112 0.8758856325600066 1.0794441497042497 0.034296261968414184 0.9922479755703761 0.8328212244564304 0.0017645487604971016 0.9070414347877586 0.9940046884988819 1.0475927640273033 1.1766003620094492 -0.012886308851269462 1.1673262135135603 1.0227761058979532 1.0111228422914016 -0.00014279102861021968 0.019907529100199037 0.9041524181580829 1.0338674704314437 0.8642294004203694 -0.006970578092434332 -0.013384212224258259 -0.005400271454708041 1.187291058115705 0.00493573528953791 1.1703888768813586 0.0504329380465116 0.0028717815494331274 0.965859767377422
0EF40DEDC553C0BF,A1B2C3D4E5F6G7H8,0.004737228996359702 -0.01824267291940931 0.02862415496192898 0.0025602755085800243 1.2367464777468709 1.115460352692422 1.0604814449666862 -0.031588776177489584 0.9352642752769091 1.1713468433515077 1.1570090012481304 0.9680781094320834 -0.03077553734285057 1.092742401261868 0.01698932759204927 0.002749227959330479 -0.03531872075056637 0.039332226797150344 -0.015566086638681307 -0.030375725720892355 1.214494135950006 0.9322007394694719 0.022693357715387105 0.8420933139021219 1.0188171235744057 1.0692038200104301 1.1845314736275137 -0.011853715979398737 0.9573972416584138 1.101943104540129 0.013644872751926676 1.097260074499014 0.9827338003545093 0.958223690895533 -0.008195594264534208 0.001536351384161359 0.03554497918682962 1.13307604776689 0.0042168319013382366 0.7946811388546866 -0.02341644356144122 1.2110283194229972 -0.0010016207123184893 1.1872963527739095 0.004148921350582433 -6.285796995972973e-05 0.9924118832669284 1.0164190660348253 0.9092761350418889 1.1501852831208426 -0.009694175977371614 -0.003463500807377698 0.050659451438531726 0.018518842865968967 -0.009595897461214946 -0.0368753108071035 0.8364546053353115 -0.0016045584062560339 1.1242676459050929 0.9039867711216361 0.7802101666505792 0.9495506846998776 0.9143777801376167 1.033975544279953
7DE6E0A5368934CC,A1B2C3D4E5F6G7H8,-0.04368822192215811 0.8876975655327297 1.0782804384053466 0.9348305050028328 1.021409211491951 0.9945203833850608 0.0013267752179466133 1.1092100362327106 0.9077541140884661 1.0284662687158825 1.0429185607470515 -0.015330510518383396 0.0016307426021845146 1.086162076589245 1.1574557516228912 -0.009874126378396663 0.8236913280656584 1.1513265583674912 1.1334635467594052 -0.0409303271606063 -0.018637324454462315 0.020824621927823864 -0.027827070136370737 -0.0039597248947270845 1.1561882270031223 -0.024916497671365802 0.9691469944396077 0.016000486238426304 0.0379978487631979 1.01647149583702 -0.019090117462495795 0.9710684321636223 0.001533168414446431 -0.01000366998417679 1.0675085053852285 1.0561326803409115 0.01688065707100287 1.0334069626094549 1.0732453607506465 -0.008934760427299815 0.9376061332911678 -0.009998385666426503 -0.012592021572277113 -0.01619008338123028 1.1704253282398085 0.0044855623202768105 0.021106978935845497 1.0893041250356466 -0.033255995912664836 -0.01284611068168501 1.0681941034786753 0.9852961177248625 0.002499685304135226 0.9970083680980257 -0.0041599503927953205 0.01522700477400095 1.1362938237217697 1.0123670475239048 0.0052748027606196865 0.004487184777795117 1.00586007120328 0.9062456842141681 -0.004008196938111083 -0.00768595949045558
BFD2A2309C31FB2E,A1B2C3D4E5F6G7H8,0.9067696976303536 -0.008346935677017837 1.1452598612655982 1.0293654999690511 1.1570812373376316 0.8001040436554775 1.1403485229793098 0.9430138043615378 1.0232367693645275 1.059102851527467 0.03827984660468866 1.1650342024026494 -0.014571286929635116 0.017662384131693954 0.9050941622304741 0.004488837725032356 0.8344047896501455 0.01182656620658218 1.0585107862041128 0.024872925751631927 0.009741986980416032 -0.002956870451998542 0.931205907950899 -0.0007546216134956378 0.026263692787429106 0.036946588129232814 1.2437126178920461 1.0834622496931037 -0.017900610143506985 -0.014511348770180683 -0.04872190250665729 -0.017121386943687863 1.1185013114508318 -0.004565019883754667 0.02262324934946628 0.8788144995408831 0.970985187351936 1.010567529425039 0.011321807804629422 -0.019031664371293687 0.012824787341999256 -0.03466569967497559 0.9527255469921426 0.9388735767591915 -0.017720525112624317 0.008277256252713283 0.010139152903085976 0.8377817794084728 1.0196907056440512 1.0505340957635845 0.9751172513792389 1.010945216085341 1.16139255380591 -0.023103813041770362 1.1489555093312176 0.8295741014334325 -0.016567434830990845 0.005246521883463232 0.822534994809302 0.004262452812288332 0.8631050712270738 1.102463164056947 0.9745523024664683 0.0059670260427523705
